"","datadate","WB","BABA","BZUN","XPEV","BEST","BILI","RUHN","SPY","GRPN"
"1",2019-12-03,-0.0155927539555147,-0.00718251744689524,-0.0176718092566619,.,-0.016722408026756,-0.04192992533027,-0.114084507042253,-0.00670645616737253,0
"2",2019-12-04,-0.0025623107384114,-0.00595177013853254,-0.00828098229583119,.,-0.0374149659863945,-0.0155875299760191,0.0174880763116059,0.00617024713293479,0.0339285714285715
"3",2019-12-05,0.024287716020551,0.0323113451016825,0.0169881946443997,.,0.0194346289752649,0.0322777101096223,-0.00624999999999998,0.00179798368971928,0.0155440414507773
"4",2019-12-06,0.00706794345645245,0.00944999999999996,-0.000849377123442796,.,0.0190641247833623,0.0129793510324485,-0.0251572327044025,0.0091340298698801,0.0034013605442178
"5",2019-12-09,-0.00905592030790126,-0.0156025558472435,-0.0286200056673278,.,-0.0221088435374149,-0.0104834012813048,-0.00322580645161297,-0.00314415473052376,-0.00677966101694916
"6",2019-12-10,-0.0198766278272791,0.00860420650095595,0.0326721120186697,.,-0.0226086956521739,-0.00176574455562084,0,-0.00111507582515613,0.0102389078498293
"7",2019-12-11,0.000233100233100192,0.0209029683212771,-0.00819209039548019,.,0.0177935943060497,0.0341981132075471,-0.0145631067961165,0.00283864382993659,-0.0709459459459459
"8",2019-12-12,0.0146818923327896,-0.000684128225175828,0.00370264881800075,.,-0.0541958041958042,0.0114025085518814,-0.0344827586206896,0.0086190445900387,-0.0109090909090909
"9",2019-12-13,-0.000229673863114344,0.00200488997555004,-0.00709421112372299,.,0.0147874306839186,0.00901916572717032,-0.052721088435374,0.000599123387885037,-0.0404411764705883
"10",2019-12-16,0.0323914541695383,0.0100531940852082,-0.0351529008288084,.,0.0127504553734061,0.00335195530726273,-0.00718132854578102,0.00687003655615781,0.00766283524904221
"11",2019-12-17,0.00912327547841585,0.00584625791177462,0.00770142180094813,.,0.0197841726618706,-0.00612472160356348,-0.00723327305605792,0.000219092331768422,-0.0912547528517109
"12",2019-12-18,0.0165380374862183,0.00874243443174172,-0.0070546737213405,.,-0.0352733686067019,-0.00896358543417364,-0.0309653916211293,6.25840973806913e-05,0
"13",2019-12-19,0.00368763557483742,0.000619047619047519,0.0171699230313795,.,-0.00914076782449724,0.0197851893725267,-0.0451127819548872,0.00409900184611534,-0.0481171548117155
"14",2019-12-20,-0.000432245515452845,0.0100889925284349,-0.019208381839348,.,0,-0.00554323725055417,0.220472440944882,-0.000529760049859607,-0.0197802197802197
"15",2019-12-23,0.0188108108108107,0.0121554770318022,-0.0320474777448073,.,0.00184501845018437,0.0267558528428093,-0.0806451612903226,0.00152776478658057,0.0134529147982061
"16",2019-12-24,0.0019100169779287,-0.00265326071777694,0.0226854690374005,.,-0.011049723756906,0.001085776330076,0.0175438596491226,3.11313118734891e-05,0.0353982300884956
"17",2019-12-26,0.0118618936665962,0.00989452067581453,0.0122901678657075,.,0.0167597765363128,-0.00542299349240793,0.193103448275862,0.00532328860940745,0.00427350427350448
"18",2019-12-27,-0.0146535482520411,-0.00420556428505403,-0.0130293159609122,.,0.0512820512820513,-0.00545256270447114,0.0057803468208093,-0.000247724035424501,-0.00851063829787235
"19",2019-12-30,-0.0155088166560441,-0.0118810043161461,-0.000300030003000273,.,-0.00348432055749137,0.0115131578947369,0.0043103448275863,-0.00551322554667666,0.0128755364806865
"20",2019-12-31,0.000215796288303816,-0.0038044244046781,-0.00600240096038429,.,-0.027972027972028,0.00921409214092139,0.0028612303290414,0.00242930110875794,0.0127118644067798
"21",2020-01-02,0.101618122977346,0.0361621876473361,0.079106280193237,.,0.0575539568345325,0.125134264232009,0.238231098430813,0.00935189212701171,-0.0104602510460251
"22",2020-01-03,-0.018213866039953,-0.0126040860900032,-0.0260212646894236,.,0,0.0539379474940334,-0.0910138248847926,-0.00757225967309993,-0.0317124735729387
"23",2020-01-06,-0.0169559146219829,-0.00165898617511528,-0.0290146509623673,.,0.0034013605442178,0.0511775362318843,-0.112801013941698,0.00381501814459839,0.00873362445414849
"24",2020-01-07,-0.00771103896103897,0.0045697932053177,0.00798816568047345,.,0.0135593220338983,-0.00344679017664806,0.0271428571428571,-0.00281176615993073,0.0173160173160174
"25",2020-01-08,0.00327198364008185,0.00170013325368745,0.0123275609040212,.,0.0752508361204012,0.0306960657155211,0.0584144645340752,0.00532953242648637,0.0255319148936171
"26",2020-01-09,-0.0222176926212801,0.0173394495412844,0.0214554943461871,.,-0.026438569206843,-0.0285234899328859,0.0105124835742445,0.00678070580983192,0.0414937759336098
"27",2020-01-10,-0.0231394621638524,0.00924339435476607,0.0175986375248369,.,-0.0207667731629393,-0.0695164075993091,0.0325097529258778,-0.00287769784172665,-0.00398406374501981
"28",2020-01-13,0.103072983354674,0.029710047804137,0.0290097629009762,.,0.0424143556280587,0.0204176334106727,0.030226700251889,0.00687728347302818,0.056
"29",2020-01-14,-0.024763010253434,-0.0173116973273169,-0.0452697207915425,.,0.00469483568075124,0.0400181900864029,0.0146699266503669,-0.0015246226558927,0.00757575757575757
"30",2020-01-15,-0.000793493354493191,-0.00631374453618261,0.0215786484951732,.,-0.00311526479750768,0.0069960647135987,0.0216867469879518,0.00225988700564983,0.0225563909774436
"31",2020-01-16,-0.0470518165574746,-0.00497645072425135,0.00305725403001689,.,-0.00468750000000007,-0.00260529743812432,0.0530660377358489,0.00831835217404553,0.0294117647058822
"32",2020-01-17,-0.0252083333333334,0.0155845315709566,-0.0146855084510945,.,0.00627943485086346,-0.00740095777100558,-0.0391937290033594,0.00311253475160145,0.075
"33",2020-01-21,-0.0568497542209874,-0.0227322692696654,0.00506186726659164,.,0.00312012480499213,-0.00833333333333341,-0.106060606060606,-0.00195812622382885,0.0431893687707643
"34",2020-01-22,-0.00385225470201678,0.000494915864303058,-0.0237828763290431,.,-0.0404354587869362,-0.00353825740822633,0.0691003911342893,0.0001207364926048,-0.0366242038216561
"35",2020-01-23,0.00773430391264784,-0.0145703107433557,-0.0295213528231585,.,0.0259319286871962,-0.000887705281846451,-0.0121951219512195,0.00114685821210858,-0.00165289256198342
"36",2020-01-24,-0.0167042889390518,-0.0245516360151508,-0.0431187241582989,.,-0.0394944707740916,-0.0306530430919592,0.0493827160493827,-0.00889304232485244,-0.0165562913907285
"37",2020-01-27,-0.00964187327823696,-0.0387368421052632,-0.00709876543209864,.,-0.0592105263157895,0.0219981668194318,0.0117647058823529,-0.0160294430757064,-0.0202020202020202
"38",2020-01-28,0.00741770978210488,0.0231663989876867,-0.0174075225365248,.,0.0279720279720279,0.00493273542600892,-0.0372093023255814,0.0104791344667696,0.0137457044673539
"39",2020-01-29,0.0105844454670962,0.0085144841364222,-0.00506168933881679,.,-0.0187074829931974,-0.00133868808567605,0.00362318840579734,-0.000825965921257832,-0.0237288135593221
"40",2020-01-30,-0.00159380692167577,-0.0162248844448637,-0.00953895071542132,.,-0.0103986135181975,-0.0500446827524574,0.00842358604091453,0.00324536158226696,0.0277777777777779
"41",2020-01-31,-0.0280501710376284,-0.00954070380669292,-0.0333868378812199,.,-0.0700525394045535,0.0136406396989652,0.0608591885441527,-0.018157958984375,-0.0270270270270271
"42",2020-02-03,0.0349601126231815,0.0315116898204173,0.0518100298904018,.,-0.0188323917137476,0.0691415313225057,-0.0888638920134984,0.00742858918969325,0.00694444444444442
"43",2020-02-04,0.0231240081614148,0.0458939465039887,0.0315756236185665,.,0.0652591170825336,0.0234375,0.0148148148148148,0.0152412686659262,0.0448275862068965
"44",2020-02-05,-0.0188344781741635,-0.0119346733668342,0.0119375573921028,.,-0.0216216216216216,-0.013570822731128,0.0279805352798053,0.0115480459490671,0.0198019801980198
"45",2020-02-06,0.022583559168925,0.00308782126963947,0.00695704779189343,.,0.0147329650092081,0.132416165090284,-0.0449704142011833,0.00336477798473833,0.0129449838187703
"46",2020-02-07,0.000441696113074208,-0.0197827071072884,-0.049564433763893,.,-0.0272232304900181,-0.05125284738041,0.0161090458488227,-0.00532966045871019,-0.0255591054313099
"47",2020-02-10,-0.0121412803532008,-0.00350990624855674,-0.0151706700379267,.,-0.0130597014925373,0.0188075230092037,-0.0426829268292682,0.00746538229981941,-0.0409836065573771
"48",2020-02-11,-0.0118435754189944,0.00667377299902672,0.0295250320924261,.,0.0283553875236295,0.0428122545168892,0.0535031847133758,0.0017329986853114,-0.0119658119658118
"49",2020-02-12,0.0262324739936681,0.0326872611758207,0.0380299251870324,.,0.0202205882352939,0.0369114877589454,-0.00846432889963733,0.00644276084233142,0.0207612456747406
"50",2020-02-13,-0.0286469810489203,-0.0176095582007043,-0.00720720720720702,.,0.00180180180180178,0.00835452233926626,0.00975609756097562,-0.00106691956611937,0.00338983050847452
"51",2020-02-14,-0.0117967332123411,-0.00331276093664923,-0.00544464609800366,.,-0.0215827338129495,0.0335014409221901,-0.00241545893719797,0.00160208864890521,-0.0439189189189189
"52",2020-02-18,-0.042929292929293,0.00405226972635808,-0.0149026763990269,.,0.0110294117647058,-0.054374346462182,-0.0145278450363195,-0.00257701421800949,0.07773851590106
"53",2020-02-19,0.0302230750779564,0.00734627244694352,0.0166718122877432,.,0.04,0.021747143383708,-0.0233415233415234,0.0047812787693402,-0.442622950819672
"54",2020-02-20,0.0181606519208379,-0.0184568290267398,-0.0106286061342241,.,-0.0104895104895104,0.00793650793650813,-0.010062893081761,-0.00410829343264163,0
"55",2020-02-21,-0.0102904184770179,-0.0249954136855622,0.0184162062615101,.,-0.0318021201413428,-0.0379384395132427,-0.0470139771283354,-0.0102982638373645,-0.0294117647058824
"56",2020-02-24,-0.012014787430684,-0.0302460134531257,-0.0503315250150692,.,-0.0273722627737227,0.00148809523809534,0,-0.0331654072208228,-0.0545454545454545
"57",2020-02-25,0.0144995322731525,-0.00266783081102051,-0.00825134877816569,.,0.024390243902439,-0.00742942050520068,0.004,-0.0303020904410397,-0.0448717948717949
"58",2020-02-26,-0.04587367450438,0.015222994990516,0.03264,.,-0.0384615384615384,0.0318113772455091,-0.0358565737051794,-0.00367823444746518,-0.0604026845637584
"59",2020-02-27,-0.00942256583715873,-0.0177733065057009,-0.0241710567090178,.,0.0114285714285713,-0.034095030830613,0.00137741046831952,-0.0449117174959872,-0.0571428571428571
"60",2020-02-28,0.0278048780487805,0.0144856850217041,0.00730390600190534,.,0.0188323917137478,-0.0356740518212542,-0.0495185694635487,-0.00420153944405233,0.0151515151515151
"61",2020-03-02,0.0113906027527289,0.014326923076923,-0.00535939470365698,.,-0.0277264325323475,0.0603582554517135,0.00868306801736618,0.0433065550529939,-0.0298507462686567
"62",2020-03-03,0.000938526513373894,-0.0169210351692103,-0.0123613312202853,.,0.0266159695817492,-0.0363569592361367,0.0832137733142038,-0.0286324371542268,-0.076923076923077
"63",2020-03-04,0.0253164556962027,0.0219372257846777,0.0125160462130938,.,-0.0722222222222223,0.049923780487805,-0.0052980132450331,0.0420330402344791,0.0333333333333334
"64",2020-03-05,-0.00640146319158663,-0.00235893564823553,0.0335974643423138,.,0.0479041916167666,0.0203266787658802,-0.0159786950732357,-0.0332417055552006,-0.0725806451612904
"65",2020-03-06,-0.0345144960883571,-0.0322519625461081,-0.00337319840539707,.,-0.0228571428571429,-0.0508715759516186,0.0148849797023005,-0.0165311115519408,-0.0434782608695651
"66",2020-03-09,-0.0526692087702574,-0.0341086786551993,-0.0698461538461538,.,-0.0350877192982456,-0.0584707646176911,0.0026666666666666,-0.0780945337188192,-0.107454545454545
"67",2020-03-10,0.0520754716981131,0.0441667509865424,0.0181938471716838,.,0.0181818181818181,0.0350318471337578,-0.0359042553191489,0.0517448856799037,-0.00224078223670809
"68",2020-03-11,-0.048780487804878,-0.0362420659915693,-0.0224171539961014,.,-0.013888888888889,-0.0126923076923077,0.0206896551724138,-0.0487483530961792,-0.126582278481013
"69",2020-03-12,-0.0796882855706386,-0.0694283846965965,-0.0661349285476902,.,0.0140845070422535,-0.0728476821192053,-0.0108108108108108,-0.0956772124216358,-0.136746143057504
"70",2020-03-13,0.0382409177820267,0.0480821177741761,0.0135231316725979,.,0.0158730158730158,-0.0180672268907562,0.0218579234972678,0.0854862762484381,0.123747630652586
"71",2020-03-16,-0.128650355169692,-0.0780927835051547,-0.193820224719101,.,-0.0937500000000001,-0.0517757809157039,-0.0909090909090909,-0.10942373384821,-0.180722891566265
"72",2020-03-17,0.0304951690821258,0.0333240145373219,0.144599303135889,.,0.15301724137931,0.0988267148014441,-0.139705882352941,0.0539920783823225,-0.044264705882353
"73",2020-03-18,-0.111338997949019,-0.0260267301552947,0.00494672754946723,.,-0.0299065420560747,-0.137166324435318,-0.0461538461538461,-0.0506329113924051,-0.250038467456532
"74",2020-03-19,0.0992416749093308,0.00488888888888894,-0.0374858008330178,.,0.0231213872832368,-0.00809138505473594,-0.0788530465949822,0.00212499999999993,0.158596635207222
"75",2020-03-20,0.0014997000599879,0.00232198142414863,-0.0177025963808026,.,-0.0357815442561205,-0.0311900191938579,0.029182879377432,-0.0486882042326722,-0.0203647954666194
"76",2020-03-23,0.0206648697214735,-0.0273579702151131,-0.0128153784541449,.,-0.041015625,0.00346706290242693,-0.056710775047259,-0.0255681818181819,0.122198120028923
"77",2020-03-24,0.039906103286385,0.0533628218214812,0.054766734279919,.,0.0183299389002036,0.0957551826258636,-0.0180360721442886,0.0906032742767438,0.272551546391752
"78",2020-03-25,-0.0135440180586907,0.015127860026918,0.0688461538461538,.,0.0680000000000001,0.0301801801801802,-0.0244897959183674,0.0149701830146001,0.131518987341772
"79",2020-03-26,0.0225972540045767,0.035850657615613,0.0471392587261605,.,-0.00749063670411987,0.00743331875819853,0.0376569037656904,0.0583897240568905,0.141067233471305
"80",2020-03-27,-0.0620979020979021,-0.0344562768789678,-0.0714776632302406,.,-0.030188679245283,-0.0403645833333334,-0.00403225806451601,-0.0297856049004595,0.254901960784314
"81",2020-03-30,-0.0199821055770952,0.0142107216713505,-0.0196150999259808,.,-0.00583657587548625,0.038444142921755,-0.0404858299595142,0.0324757319864257,-0.251640625
"82",2020-03-31,0.0076080340839928,0.0167825586866732,0.0547376368440922,.,0.0469667318982385,0.020034843205575,-0.0738396624472575,-0.0149054079877698,0.023280091867627
"83",2020-04-01,-0.0335246149199637,-0.0355820649938297,-0.0046528274874732,.,-0.0785046728971962,0.0273270708795899,-0.0683371298405466,-0.0450048496605238,-0.120077535196899
"84",2020-04-02,0.0103124999999999,0.00714438046491783,-0.0478245235526789,.,0.0365111561866127,0.0149625935162097,-0.0146699266503667,0.0230753605525087,-0.0852173913043478
"85",2020-04-03,-0.0102072378595731,-0.00947591318157748,-0.0166163141993958,.,0,-0.0126945126945128,0.0496277915632755,-0.0144541952904738,-0.0802281368821293
"86",2020-04-06,0.0587500000000001,0.049917161028272,0.108678955453149,.,0.0254403131115459,0.0601410203235171,0.00236406619385332,0.0671662838954028,0.144687887556842
"87",2020-04-07,0.0814639905548995,0.00789004835836105,0.00138552130238989,.,0.0114503816793892,0.0363849765258215,-0.0424528301886794,0.00101940647889442,0.0352714578066691
"88",2020-04-08,-0.0300218340611355,-0.0102020202020202,0.014873746108613,.,0.00943396226415083,-0.0109475273688184,0.0492610837438423,0.0335684381246935,0.0465116279069768
"89",2020-04-09,0.00225098480585251,0.00198999897948782,0.0211315610088616,.,0.0149532710280373,0.0240458015267175,0.0446009389671362,0.0152173119731416,-0.00633333333333341
"90",2020-04-13,-0.0345311622683885,0.0156337526098691,0.000667556742323105,.,-0.0276243093922651,-0.023108460678345,-0.00224719101123594,-0.00913012221423426,-0.0316448619031645
"91",2020-04-14,0.0247164873509742,0.0267749699157642,0.0116744496330887,.,0.00568181818181812,0.04845478824876,0.0247747747747746,0.0294928535151999,-0.0184757505773672
"92",2020-04-15,-0.00964812712826346,0.0165543510108408,0.0036267721727663,.,-0.00376647834274946,0.022561863173217,-0.0879120879120878,-0.0212481059938688,-0.0358823529411765
"93",2020-04-16,0.0260744985673353,0.0215689100254599,0.0509198423127464,.,0.0396975425330812,0.0241992882562276,-0.0144578313253013,0.00482430875576045,0.0494203782794387
"94",2020-04-17,0.0245741413013123,-0.0148593999811906,-0.0331353547983745,.,0.0163636363636364,0.00764419735927713,-0.0635696821515892,0.0270154066642778,0.0861627906976745
"95",2020-04-20,-0.011719814663396,0.0125536992840096,-0.0345942450695118,.,-0.0196779964221824,0.0234482758620689,-0.0913838120104439,-0.0176179179458554,0.0058880205545444
"96",2020-04-21,-0.0220628792057362,-0.0225804930938575,-0.0254521098459477,.,-0.0164233576642338,-0.0373989218328841,0.0718390804597702,-0.0303632941510705,-0.0155385270327798
"97",2020-04-22,0.0135363790186125,0.0126362496382753,0.0481099656357389,.,0.0482374768089056,0.0570528526426322,-0.0348525469168901,0.0221945502490477,0.102702702702703
"98",2020-04-23,0.000278241513633981,-0.0224804724709469,-0.0295081967213114,.,-0.0194690265486727,-0.0725165562913906,0.0555555555555556,-7.16589036189319e-05,0.0392156862745099
"99",2020-04-24,0.0150208623087622,-0.00428766322354313,0.0195945945945946,.,-0.00722021660649819,-0.00963941449482342,-0.0552631578947368,0.0139386555826289,0.0471698113207548
"100",2020-04-27,0.0189092902164976,-0.00327852808768847,0.0603048376408217,.,0.0272727272727273,-0.00108147080028831,0.0779944289693595,0.0144184895925363,0.117117117117117
"101",2020-04-28,-0.0142549757934374,-0.0124699297952771,-0.0109375,.,-0.0176991150442479,-0.0270660411403826,-0.0594315245478036,-0.00459850200313527,0.120967741935484
"102",2020-04-29,0.00572987721691676,0.0275913497390006,0.0315955766192733,.,-0.0414414414414414,0.0296735905044512,-0.0137362637362638,0.02617856017919,-0.0575539568345322
"103",2020-04-30,0.0181768855127511,-0.0194968553459119,-0.0248085758039815,.,0.00939849624060152,-0.013328530259366,-0.0473537604456824,-0.00931073292179652,-0.0687022900763359
"104",2020-05-01,-0.0679456434852119,-0.0404105195638229,-0.0998743718592965,.,-0.0465549348230913,-0.0821467688937568,-0.087719298245614,-0.0264734232993665,-0.0163934426229508
"105",2020-05-04,-0.0108633504859919,-0.0171225832990538,-0.00383810188415912,.,-0.0292968750000001,0.0552903739061257,0.0320512820512822,0.00275823048905544,-0.05
"106",2020-05-05,0.011849710982659,0.0202458801987968,0.00245183887915945,.,-0.0100603621730382,0.0369393139841689,-0.0341614906832299,0.00923934125612735,0.0175438596491229
"107",2020-05-06,0.0274207369323052,0.000769151881858221,0.00978336827393433,.,0.0182926829268293,0.0170846964740095,0.00643086816720251,-0.00677871344211889,-0.0344827586206895
"108",2020-05-07,0.0252988601612456,0.00676333452887246,0.00449826989619395,.,0.00399201596806398,0.0239456754824874,-0.00319488817891367,0.0120668425681618,0
"109",2020-05-08,-0.0105748373101953,0.023919792355845,0.0241129865656218,.,0.0457256461232602,0.0122164048865621,-0.00641025641025639,0.0165461624026697,0.0357142857142856
"110",2020-05-11,-0.00328857221156498,0.0209254933147771,-0.0110998990918265,.,0.038022813688213,-0.0110344827586207,0.0290322580645161,0.000205170291341927,-0.0431034482758619
"111",2020-05-12,-0.00824855650261191,-0.0247809152872445,-0.0282312925170067,.,-0.00549450549450559,0.0195258019525801,-0.0313479623824452,-0.0199316239316238,0.0360360360360359
"112",2020-05-13,-0.0288328250623787,-0.00424342269482303,-0.0444522226111306,.,-0.0128913443830569,0.0492476060191518,-0.0582524271844659,-0.0176858408623155,-0.0608695652173912
"113",2020-05-14,-0.0137025406794178,0.00922490724957381,-0.00622710622710632,.,-0.0205223880597015,0.0114080834419819,-0.0240549828178696,0.0119673295454545,-0.013888888888889
"114",2020-05-15,0.0147612156295225,0.0118231495280676,-0.0221157390342793,.,-0.0228571428571429,-0.00483403158233975,0.0105633802816902,0.00459697512018797,0.0187793427230047
"115",2020-05-18,0.0439247005134056,0.0569520816967792,0.035808518658123,.,0.0155945419103314,0.0900259067357512,0.0452961672473868,0.030459689814168,0.124423963133641
"116",2020-05-19,-0.0193989071038252,0.00891861761426971,0.0880640465793303,.,0.00959692898272557,0.0463458110516934,-0.00666666666666671,-0.0102711864406779,-0.0122950819672131
"117",2020-05-20,-0.0437447757035386,-0.00188766114180472,-0.0220735785953178,.,-0.0133079847908744,-0.0715502555366269,-0.0671140939597316,0.0169880467171284,0.0456431535269708
"118",2020-05-21,-0.0358391608391607,-0.0213570736657595,-0.0215458276333789,.,-0.0269749518304433,0.0376146788990825,0.0179856115107915,-0.00690398410399762,-0.00793650793650791
"119",2020-05-22,-0.0970081595648233,-0.0587292609351433,-0.0891296749388326,.,-0.0198019801980197,-0.0262304745063366,-0.0812720848056537,0.00189907759088448,0
"120",2020-05-26,-0.00234270414993309,0.0101151727591389,0.0575594781273983,.,0.0202020202020201,0.00272397094431009,0.0115384615384615,0.012320606552938,0.024
"121",2020-05-27,0.0342167058034217,-0.00267697798929201,-0.00943396226415083,.,-0.0376237623762375,-0.0250528222155147,0.0266159695817492,0.0148789621505951,-0.04296875
"122",2020-05-28,-0.0272461887771651,-0.00840043741922658,-0.0399267399267399,.,0.00205761316872421,-0.048297213622291,0.0444444444444443,-0.00184495766481052,-0.0367346938775511
"123",2020-05-29,0.0260086695565189,0.0396009825053887,0.0106829454406714,.,0.0636550308008212,0.0549772283669487,0.0921985815602837,0.00445588672145747,0.0805084745762712
"124",2020-06-01,-0.000324991875203073,-0.00395390327402478,0.107965269913175,.,-0.0424710424710424,0.0194264569842739,-0.025974025974026,0.00404179810725558,-0.015686274509804
"125",2020-06-02,0.02925877763329,0.0375659582708041,0.106984667802385,.,0.0262096774193548,0.0341802782819116,0.206666666666667,0.00828015054819176,-0.0119521912350596
"126",2020-06-03,0.041692987997473,0.019969206364018,0.0510926438904278,.,0.0785854616895876,-0.00116993272886812,0.149171270718232,0.0133082316281485,0.088709677419355
"127",2020-06-04,0.0169799878714374,-0.00260738301084129,-0.0269399707174232,.,-0.0564663023679418,-0.0172767203513908,-0.108173076923077,-0.00262668973028379,-0.0518518518518519
"128",2020-06-05,0.0256410256410255,0.00692533480095414,0.0397231417393922,.,0.0501930501930503,0.0280095351609058,0.0107816711590296,0.0256294964028776,0.1796875
"129",2020-06-08,0.00319767441860463,-0.00250512411751314,-0.00868306801736607,.,-0.00919117647058831,0.0133333333333334,0.00800000000000001,0.0120874303250456,0.172185430463576
"130",2020-06-09,-0.0408577223993044,0.0078538812785387,-0.0613138686131387,.,-0.0241187384044527,-0.0311784897025172,-0.0740740740740741,-0.00745668316831671,-0.096045197740113
"131",2020-06-10,-0.00906344410876148,0.0134106560347953,0.0541213063763608,.,-0.00190114068441061,0.0475346914673753,0.0257142857142856,-0.00557997443810598,-0.13125
"132",2020-06-11,-0.0317073170731706,-0.0377324749642346,-0.0548834464443788,.,-0.0476190476190477,-0.044532130777903,-0.0612813370473537,-0.0576489028213165,13.8057553956835
"133",2020-06-12,0.0223551637279595,0.0111503438022671,0.0433968154854825,.,-0.00399999999999989,0.0581120943952802,-0.0178041543026707,0.0119756495126575,0.0568513119533529
"134",2020-06-15,0.0295657530027718,-0.00280279360411684,0.0131657690005984,.,-0.0421686746987954,0.0652355729021468,-0.0120845921450151,0.00933565629006283,0.111264367816092
"135",2020-06-16,0.0305115166018548,0.0257568078145878,0.00620200826934436,.,0.0461215932914047,0.0295734101020675,-0.0152905198776758,0.0192476795310208,0.126603227141084
"136",2020-06-17,0.0040638606676342,0.00732189381007986,0.115350748459055,.,-0.0340681362725451,0.0449923741738687,-0.0124223602484472,-0.00415388548057249,-0.209695189129636
"137",2020-06-18,0.0159005492917028,-0.00316610925306582,-0.000263157894736743,.,0,0.0364874726343956,-0.0251572327044025,0.00038503497400999,-0.029275092936803
"138",2020-06-19,-0.00739897552646551,-0.0129730696966986,0.0665964727559885,.,0.00829875518672196,0.0495188922788077,-0.00645161290322582,-0.0100712040541407,0.0335088559119194
"139",2020-06-22,-0.0280963302752295,0.00348984771573613,-0.0671273445212243,.,-0.0308641975308642,-0.0409212880143113,-0.025974025974026,0.00641524105754288,-0.0708661417322836
"140",2020-06-23,0.008259587020649,0.0331511675172758,0.0592592592592593,.,0.0148619957537155,0.0408020517603171,0.0233333333333332,0.00460369583413822,0.0593220338983051
"141",2020-06-24,-0.0356933879461673,-0.0110601092896175,-0.00474525474525467,.,0.002092050209205,-0.0136648745519713,0.00325732899022801,-0.0255087325749079,-0.0639999999999999
"142",2020-06-25,0.0285194174757282,-0.0179471311113076,0.0127979924717692,.,-0.0271398747390397,0.0122643652055416,0.0194805194805194,0.0107205103752179,0.0165912518853695
"143",2020-06-26,0.00412979351032461,-0.0290331292761973,-0.0247770069375619,.,-0.0793991416309013,-0.00112183082791106,0.0191082802547771,-0.0237514234585977,-0.07566765578635
"144",2020-06-29,-0.0208578143360753,-0.00319873904779566,-0.0226117886178862,.,-0.00233100233100225,0.0220125786163521,-0.0437500000000001,0.0146975504082651,0.0208667736757622
"145",2020-06-30,0.00810081008100827,0.00316249651195233,-0.000519885625162364,.,0,0.0180219780219781,-0.0261437908496732,0.0128095644748081,-0.0503144654088049
"146",2020-07-01,-0.0163690476190478,0.0011590171534539,0.00832249674902474,.,0.0233644859813082,0.0179188255613125,-0.040268456375839,0.00700479958490074,-0.033112582781457
